global_prod_id,product_name
P4077,استيل سستايين200فوار  /
P4078,اماجلوست2مجم30 ق/نكست فارما
P4079,كونترولوك 20 مجم اقراص/تاكيدا
P4080,كولوفرين135مجم ق عادى 3ش/كيميفارم
P4081,لوسترال ق2شريط/فايزر
P4082,موفيجيت ق
P4083,ايروكسول مرهم /ابوت
P4084,سيبروفار 750 ق/فاركو
P4085,سيبروسين 750مجم اقراص
P4086,ليفانيك500 7ق/المهن
P4087,ميوفين ك3شريط/ايفا
P4088,ستوب ادول اكسترا بديل بانادول اكسترا
P4089,دايسينون امبول/مينافارم
P4090,سانسو كال دى 30 قرص جديد
P4091,مافيلور2.5 جديدددد
P4092,نايت كالم3مجم ق/ميدزين فارما
P4093,برونشيكم شراب/افنتس
P4094,برايم روز  بلاس عادىىىىىىىى
P4095,الفنترن ق 3شريط/  جديدددد
P4096,فلوفير شراب /الاسكندرية
P4097,فليكس بخاخة للأنف 16جم/ايفا
P4098,امبيزيم ج 30قرص
P4099,نولافر كريم
P4100,فيفيدول كريم/ماكرو
P4101,ليمتلس اوميجا 3 فيش اويل2000
P4102,بانثينول شيرا
P4103,اتاكند 16 مجم سعر جديد
P4104,ثرومبكس جيل40جم/مينا فارم
P4105,اكستروما فورت جيل/مينا فارم
P4106,سكارو جيل50جم/ماكرو
P4107,الفرين سبازم
P4108,كوفرسيل10مجم 30قرص/سيرفييه
P4109,جاسفلاتيل اقرص بديل ديسفلادتيل
P4110,فاستافلام50مجم اقراص/ابيكو
P4111,سترينجازول40م اقراص
P4112,تريبيتيزول 10 مجم س.ج
P4113,تريتاس 1.25 ق 2شريط/افنتس
P4114,فلاتيديل اقراص/القاهرة
P4115,اماريل ام/500/ قديممممممم
P4116,اوبلكس ان ان  شراب
P4117,كوديلار شرب س.ج
P4118,ايزابريل20مجم ق/مالتى ابيكس
P4119,فيتايامى كبسول س ج
P4120,ميدودرين 2.5مجم ق/النيل
P4121,فايسيد60م زيت/فاى بيوتى
P4122,بلوكاتينس 10/160 /يوتوبيا
P4123,انجيفوكس50بديل ايفوكس50
P4124,اوميجا ار اكس عرض  60+30
P4125,كونكور 2.5مجم 3شريط/امون
P4126,فياجرا 100 فايزر سعر جديد
P4127,مالتى ريلاكس 5 مجم ق/ابيكس
P4128,سليبركس 200 ق 3 شريط /فايزر
P4129,موبيتيل امبول/المهن
P4130,زيثروماكس500 كبسول جديدد
P4131,تارج 80 -14 قرص جديددددد
P4132,سانسوفيت شراب حديد بالبرتقال 160ملى
P4133,لاسيكس 40 مجم ق/افنتس
P4134,دوستينكس اقراص/فايزر
P4135,ديكلاك 150 ق/ساندوز
P4136,سيستون اقراص سعر جديد
P4137,فيتامين ه 1000 ك /فاركو
P4138,نيفيلوب 5مجم اقراص/ماركيرل
P4139,هيستازين اقراص2شريطططط/العامرية
P4140,اكساميد 20 مجم ق/ابيكس
P4141,جليبتس بلس50/850مجم
P4142,اوتريفين للاطفال سعر
P4143,اوكسيمت نقط اطفال/الفرعونيه
P4144,توبرين قطرة/ابيكو
P4145,جنيمت 1000/50 جديد
P4146,جاسترانيل اقراص
P4147,فاجلوزينو10 جديد
P4148,كال ماج دىىىىىىى
P4149,ابيماج فوار/ابيكو
P4150,كروميترون 30ك قديمممم
P4151,اسبوسيد75مجم ق/سيد
P4152,نكسى كيور40م اقراص
P4153,جلوكوفاج 500 ق/مينافارم
P4154,فلوكا قطره/جمجوم
P4155,كلاجون فوار/ميباكو
P4156,اوتال نقط/امون
P4157,اولفنت شراب /برج سعر جديد
P4158,كونجى كلير قطرة/اوركيديا
P4159,لوبركف شرب
P4160,بيتاديرم كريم كبير30جم
P4161,زيثرودوز500م كبسول
P4162,فيسرالجين6 امبول جديد
P4163,ميبو مرهم وسط/جلفار
P4164,سانتورين اقراص
P4165,مارسيلاز ق
P4166,ازاثيوبرين 100 قرص
P4167,فورفولازين 10جم
P4168,نيو كاربون 30 كبسوله جديددددد
P4169,جاناتون 50 مجم 3ش سعر جديد
P4170,فاست فريز جيل
P4171,ادول    ق عادى /جلفار
P4172,كريستور 10 28 ق س ج
P4173,فوربيدوس كبسول للاستنشاق
P4174,كوكاست10مجم ق/ايجيفار
P4175,بيتاكور ق 3 شريط /امون
P4176,سيتال نقط /ابيكو
P4177,سيريلاك فواكة125 صغير/نستله
P4178,ميوكوبراف اكياس بديل استيل
P4179,باروفين ق/يونيفارم
P4180,دابوكستارد 60مجم1 شريط صغيرررررر
P4181,ماتيوجاك30قرص
P4182,هاى جليتازون 15 ق /هاى فارم
P4183,ياسمين اقراص/سوفيكو
P4184,اريك 3شريط جديددددد
P4185,الفانوفا قطرة/اوركيديا
P4186,اوكيوجارد عادى ركزززززز
P4187,جوى بوكس60مجم 6 قرص  الكبيررررررررر
P4188,رواتينكس 3شريط/امون
P4189,يونيفرسال كريم/لينكو فارما
P4190,فى جون100م8 قرص
P4191,كيبوركس   1 جم اقراص/جلاكسو
P4192,ليفوهيستام  نقط
P4193,مافيلور 25/5 بلاس جديد
P4194,سبازمو ديجستين  جديدددددد
P4195,بريدوكايين كريم  30 مجم
P4196,كريلا   لوسيون/جلوبال
P4197,ال كارنتين كبسول
P4198,نورينوز سبراى
P4199,بيبى كريم  15 م
P4200,سوبراكس 400 ك س.ج
P4201,كونتروليبسى 100مجم 30ق/جلوبال
P4202,ايرستابكس 5/20 كو
P4203,ليبانتيل 300ك 3 شريط / مينا فارم
P4204,نيل لوسيون اظافر
P4205,باور كولد اند فلو2 شريط/كيميفارم
P4206,باور كابس ق 2 شريط/كيميفارم السعر الجديد
P4207,بروفين 600 اقراص جديدددددددد
P4208,بروفين 400 علبه صغيره جديدددد
P4209,بيزوكارد5مجم3شريط/جلوبال
P4210,سيريلاك تفاح جديدددد
P4211,سيريلاك فواكه 250وسط
P4212,ويل كيد شراب
P4213,سكروفير امبول/ثلاجه/امون
P4214,توتافيت شراب/ايجيفار
P4215,كوادريدرم كريم/ممفيس
P4216,موتيليوم 40 ق س.ج
P4217,نوفلو ق/القاهرة
P4218,بيكوزيم حقن س.ج
P4219,ديكساميثازون امبول المهن س.ج
P4220,ديكساميثازون 5 امبولات سيجما
P4221,ليمتلس سى زنك بلاس
P4222,فاكساتو20م اقراص
P4223,دلتافيت ب12 ق/دلتا فارم
P4224,فيروديونال100م كبسول بديل فيروسانول
P4225,بانادول ميجران بديل اكسيدرين
P4226,جاست ريج شرب/امون
P4227,جالفيز مت م جديد 50/1000
P4228,دانتريلاكس مركب
P4229,دابافالداكتين5/850
P4230,لابيبرس100م اقراص
P4231,ماكسيبيم1جم فيال/جلاكسو4
P4232,بريستو توفى20قطعة
P4233,ترافاتان قطره/ثلاجه/الكون
P4234,كليكسان 80 س.ج
P4235,كليكسان 60  جديد
P4236,كليكسان 40  جديدددد
P4237,امريزول ان لبوس س.ج
P4238,توبى جينت سيبم
P4239,زوليدوكريل ق
P4240,زوفيراكس شراب/جلاكسو
P4241,موفليكس كريم 50جم
P4242,بين ريليفر س.ج
P4243,بيزوكارد2.5م اقراص
P4244,بيزوكارد10 مجم 3 شريط/جلوبال
P4245,ديامونريكتا  5مجم 30قرص
P4246,زيثروماكس1200ش سعر قديم
P4247,سياليس 2 قرص2
P4248,سيمباتيكس60مجم ك
P4249,فيروساك امبول/ثلاجه/سبيماكو
P4250,ميوكوسول شرب اطفال/المهن
P4251,داجو بلاس شامبو للقشره
P4252,شان ليت بالم
P4253,بوليمارت جيل كبيرررررر
P4254,بوليمارت كول جيل مرطب ركززز
P4255,موفلكس ادفانس 30ك
P4256,ديب فريز  جيل
P4257,ديب فريز سبراى
P4258,شان بدى ميلك سعر 200ج ركززز
P4259,فانفيلدا 50
P4260,كارفالون50مل10ق/ماركيرل
P4261,نانازوكسيد 100مج شرب س.ج
P4262,سبازموفرى امبول/ادويا
P4263,لبن نان 2
P4264,ار اكس جيل/كيمت فارم
P4265,كريستوليب10مجم 30ق/جلوبال
P4266,البالوران 40
P4267,بلافيكس75مجم ق/افنتس
P4268,انتينال ق سعر جديد
P4269,اوميز 20 كبسول
P4270,اورابيست سبراى
P4271,اوبتيبرد قطره/جمجوم
P4272,نوبلاك مضمضه
P4273,بيتولفكس سرنجه معبئه
P4274,فيسرالجين شراب/سيديكو
P4275,ازى -ونس6 كبسولة/جمجوم
P4276,جنيمت اقراص50/850/ام اس دى
P4277,هيرفال اكياس
P4278,راميتاكس 1 جرام فيال/راميدا
P4279,سالبوفنت شراب/الاسكندرية
P4280,سانسو بوتاسيوم  اقراصصصصصص
P4281,تلفاست داى  مزيل للاحتقان ق
P4282,خميره اونست
P4283,انسولين لانتوس سوليستار بالقلم
P4284,جينيبين 60 كبسوله
P4285,ريجيماكس ك
P4286,سيفوتاكس 1جم حقن /ابيكو
P4287,تارج 160مجم اقراص س.ج
P4288,دابابليكس 5 م ركززز
P4289,داونوبرازول40مل/يوتوبيا
P4290,لبن هيرو 1
P4291,لبن هيرو نوتراديفانس 2
P4292,اتوريزا ق 10/10/ماركيرل
P4293,بروتوفيكس40مجم ق/اكتوبر
P4294,انتروجيرمينا 2مل
P4295,اورسوفالك ق /مينا فارم
P4296,فولدكس كريم عادى س.ج
P4297,فولتارين 50مجم 20قرص
P4298,ايرستابكس تريو 40/10
P4299,تيراتام   1جم اقراص
P4300,سيلدافا3شريط/ماش
P4301,لينترا بلاس
P4302,لاسيكس 20 مجم أمبول/افنتس
P4303,اكسفورج 160/5 جديدددددددد
P4304,اماريل4ملى/افنتس
P4305,اميبريد50مجم اقراص/الاندلس
P4306,اوروفيكس قرنفل
P4307,دى ديب10000 30 كبسوله
P4308,ميوكوسول كبسول/المهن
P4309,وينديبين5م30قرص/افنتس
P4310,تارج 160 ق 4 شريط
P4311,ناتريليكس اس ار ق/سيرفييه
P4312,ستيميولان 400 ك/امون
P4313,اكسفورج اتش سى تى /160/5 س.ج
P4314,اوفيوسيديك قطره/اوركيديا
P4315,جينوكونازول 8م كريم /ابيكس
P4316,فياترازو كريم
P4317,كيورام 457  شراب/نوفارتس
P4318,كيورام   1جم 3شريط/نوفارتس
P4319,ميكروسيرك24م ق/العامرية
P4320,دابابليكس 10
P4321,شاى ريجيم رويال كبير/رويال
P4322,تريتو سيرم/انفنتى
P4323,ترافودرمال كريم/فارما كير
P4324,ازالاست سبراى بلس
P4325,اكنى ستوب غسول/ماش
P4326,فنتال مركب بخاخ/العربيه
P4327,سولوسيبت زجاجة200مل
P4328,موداسوميل اقراص
P4329,ايبافيكس شامبو
P4330,ديجليفلوز10 عادى
P4331,دياكيوريماب25م جديد
P4332,دياكيوريماب 10م جديددد
P4333,نيوروتون اقراص 3شريط/امون سعر جديد
P4334,سانسوميون بلس شراب
P4335,ابيكوبريد 5 مل جد
P4336,لبن اس 26 برو 1
P4337,بروكسيمول مركب فوار/القاهرة
P4338,تريتاس كومب 2 شريط/افنتس
P4339,تريكسوزولا2.5 بديل فيمارا
P4340,اوبونوف ق
P4341,كو تارج320/25اقراص/نوفارتس
P4342,تينورمين50 ق/استرازينيكا
P4343,سيمباتيكس20مجم ك/ايفا
P4344,فيرو ديب  كبسول
P4345,صابون تراى تكت اطفال س.ج
P4346,بريت دش
P4347,البوثيل اقماع 2 شريط/ايه يو جى فارما
P4348,فونيسكا20م
P4349,جينوزول 400 لبوس/فاركو
P4350,ديابيلا كريم
P4351,ديكاديو  نقط
P4352,ريفى تو كريم/ماكرو
P4353,فيلداجلوز50مجم30قرص/انسبيرا
P4354,ليمتلس بى 12
P4355,ليفسيت شراب/ماركيرل
P4356,نانودام كريم
P4357,ستيفيا سكر 48 كيس
P4358,بلينديل 5مجم/استرازينيكا
P4359,انابرامين 75 اس ار ك/سيجما
P4360,كى ال واى جيل42جم/برازر
P4361,لى فلوكس750 ق/الفرعونية
P4362,ديبرام20مجم ق/ابيكس
P4363,فيرسيرك 24مجم 30ق سعر جديد
P4364,هيباتو فورت 3شريط/امون
P4365,تافونيزا 20مجم
P4366,زالتيك اقراص/برج
P4367,ماى كيدز هير لوسيون
P4368,اتومكس25ق/ابيكس
P4369,اتومكس40ملى/ابيكس
P4370,ستاركوبريكس 5 ملى
P4371,ادويتين30م 30قرص
P4372,بكتيكلور 250 شرب/رانبكسى
P4373,امريزول شراب/العامرية
P4374,سيدوفاج 850 مجم 60 ق/سيد
P4375,كيبرا500م اقراص/جلاكسو
P4376,نيو كلاف642.9مجم شراب سعر جديد
P4377,ابيكوتيل اقراص/س.ج
P4378,برونشيكم اقراص
P4379,دروسبينتا
P4380,ال كارنتين بلاس ك/ميباكو
P4381,بلوكانزا سبراى
P4382,جليبتس50مجم س.ج
P4383,انفكتوكيور250 م شراب
P4384,انفكتوكيور 125م شراب
P4385,تيراتام شراب/الاندلس
P4386,تيبوفورتين40مجم ق/ماركيرل
P4387,جينيرا ق/سوفيكو
P4388,ديسا ق 2 شريط /دلتا فارم
P4389,ليبيتور 10مجم ق 4شريط /فايزر
P4390,درموفيت  كريم/جلاكسو
P4391,زنك اوريجين شراب/اوريجين فارما
P4392,كونفنتين800 جديد
P4393,ايزيس بقدونس وكرفس20فتلر
P4394,زيثوتراك 500مجم
P4395,دابابليكس ميت 1000/10
P4396,لبن هيرو ايه ار
P4397,ايزى كول نقط
P4398,ايرستابيكس40اقراص /ابيكس
P4399,سيريلاك بالتمر 125 جرام
P4400,ليمتلس جاميز اطفال
P4401,كابكسى كريم مقوى للشعر
P4402,مارفيل كريم كبير
P4403,شارتوريج كو40/10
P4404,شارتوريج بلاس12.5/40
P4405,بروستريد كبسول /س.ج
P4406,شارتوريج بلاس 25/80
P4407,كارنيتول شرب/جلوبال
P4408,ابيليفاى 5مجم
P4409,تجريتول400 سى ا ر
P4410,برافامكس
P4411,اليمبوزيس 5مجم
P4412,بلينك قطرة ثلاجة
P4413,تورسامولكس 10مجم ق/ماركيرل
P4414,دوكسيوم500ك
P4415,لوراز اقراص
P4416,ديكسافلوكس قطرة/جمجوم
P4417,جاستروبيكسي
P4418,الفاكالسيدول نقط/ثلاجه/الاسراء
P4419,رواكول اقراص س.ج
P4420,شارتوريج 40م
P4421,شارتوريج 80 م ركززززز
P4422,كال بريج دى اقراص
P4423,اتورستات40م14ق/دلتا فارم
P4424,ازيثرومايسين 500جم 3ق
P4425,فلادازول أقراص/امون
P4426,جيفيسكون اكياس 24 كيس
